"NAME" "INCHKEY" "SMILES" "RT"
"608" "Noscapine" "AKNNEGZIBPJZJG-MSOLQXFVSA-N" "CN1CCC2=CC3=C(C(=C2[C@@H]1[C@@H]4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OC)OCO3" 1.314617
"609" "O-Acetylserine" "VZXPDPZARILFQX-BYPYZUCNSA-N" "CC(=O)OC[C@@H](C(=O)O)N" 7.669384
"610" "O-Phosphocolamine" "SUHOOTKUPISOBE-UHFFFAOYSA-N" "C(COP(=O)(O)O)N" 9.23015
"611" "O-Phosphoserine" "BZQFBWGGLXLEPQ-REOHCLBHSA-N" "C([C@@H](C(=O)O)N)OP(=O)(O)O" 9.852417
"612" "o-Phosphothreonine" "USRGIUJOYOXOQJ-GBXIJSLDSA-N" "C[C@H]([C@@H](C(=O)O)N)OP(=O)(O)O" 9.743
"613" "O-Succinylhomoserine" "GNISQJGXJIDKDJ-UHFFFAOYSA-N" "C(COC(=O)CCC(=O)O)C(C(=O)O)N" 8.059733
"614" "Octadecanedioic acid" "BNJOQKFENDDGSC-UHFFFAOYSA-N" "C(CCCCCCCCC(=O)O)CCCCCCCC(=O)O" 1.23765
"615" "Octopine" "IMXSCCDUAFEIOE-RITPCOANSA-N" "C[C@H](C(=O)O)N[C@@H](CCCN=C(N)N)C(=O)O" 10.27655
"616" "Olanzapine" "WXPNDRBBWZMPQG-UHFFFAOYSA-N" "CC1=CC2=C(NC3=CC=CC=C3N=C2S1)N4CCN(CC4)C" 4.555683
"617" "Olmesartan" "VTRAEEWXHOVJFV-UHFFFAOYSA-N" "CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)O)C(C)(C)O" 4.757867
"618" "Olopatadine" "JBIMVDZLSHOPLA-LSCVHKIXSA-N" "C[NH+](C)CC/C=C\1/C2=CC=CC=C2COC3=C1C=C(C=C3)CC(=O)[O-]" 4.410867
"619" "Omeprazole" "SUBDBMMJDZJVOS-UHFFFAOYSA-N" "CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC" 1.348967
"620" "Ondansetron" "FELGMEQIXOGIFQ-UHFFFAOYSA-N" "CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C" 2.828517
"621" "Orlistat" "AHLBNYSZXLDEJQ-FWEHEUNISA-N" "CCCCCCCCCCC[C@@H](C[C@H]1[C@@H](C(=O)O1)CCCCCC)OC(=O)[C@H](CC(C)C)NC=O" 0.8926666
"622" "Ormetroprim" "KEEYRKYKLYARHO-UHFFFAOYSA-N" "CC1=CC(=C(C=C1CC2=CN=C(N=C2N)N)OC)OC" 4.187817
"623" "Ornidazole" "IPWKIXLWTCNBKN-UHFFFAOYSA-N" "CC1=NC=C(N1CC(CCl)O)[N+](=O)[O-]" 1.07635
"624" "Ornithine" "AHLPHDHHMVZTML-BYPYZUCNSA-N" "C(C[C@@H](C(=O)O)N)CN" 9.597834
"625" "Orthanilic acid" "ZMCHBSMFKQYNKA-UHFFFAOYSA-N" "C1=CC=C(C(=C1)[NH3+])S(=O)(=O)[O-]" 2.5244
"626" "Otenzepad" "UBRKDAVQCKZSPO-UHFFFAOYSA-N" "CCN(CC)CC1CCCCN1CC(=O)N2C3=CC=CC=C3C(=O)NC4=C2N=CC=C4" 2.940283
"627" "Oxaprozin" "OFPXSFXSNFPTHF-UHFFFAOYSA-N" "C1=CC=C(C=C1)C2=C(OC(=N2)CCC(=O)O)C3=CC=CC=C3" 1.1132
"628" "Oxazepam" "ADIMAYPTOBDMTL-UHFFFAOYSA-N" "C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O" 1.367483
"629" "Oxiconazole" "QRJJEGAJXVEBNE-HKOYGPOVSA-N" "C1=CC(=C(C=C1Cl)Cl)CO/N=C(\CN2C=CN=C2)/C3=C(C=C(C=C3)Cl)Cl" 1.076117
"630" "Oxycodone" "BRUQQQPBMZOVGD-XFKAJCMBSA-N" "CN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)OC)O4)O" 4.580867
"631" "Oxymorphone" "UQCNKQCJZOAFTQ-ISWURRPUSA-N" "CN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O" 5.504167
"632" "Oxyphenonium" "GFRUPHOKLBPHTQ-UHFFFAOYSA-N" "CC[N+](C)(CC)CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O" 2.005433
"633" "Oxytetracycline" "OWFJMIVZYSDULZ-PXOLEDIWSA-N" "C[C@@]1([C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)[O-])C(=O)N)[NH+](C)C)O)O" 6.164516
"634" "Ozagrel" "SHZKQBHERIJWAO-AATRIKPKSA-N" "C1=CC(=CC=C1CN2C=CN=C2)/C=C/C(=O)O" 2.993367
"635" "P-Anisic acid" "ZEYHEAKUIGZSGI-UHFFFAOYSA-N" "COC1=CC=C(C=C1)C(=O)O" 1.29935
"636" "Palonosetron" "CPZBLNMUGSZIPR-NVXWUHKLSA-N" "C1C[C@@H]2CN(C(=O)C3=C2C(=CC=C3)C1)[C@@H]4CN5CCC4CC5" 4.0518
"637" "Pantoprazole" "IQPSEEYGBUAQFF-UHFFFAOYSA-N" "COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC" 1.210517
"638" "Pantothenic acid" "GHOKWGTUZJEAQD-ZETCQYMHSA-N" "CC(C)(CO)[C@H](C(=O)NCCC(=O)O)O" 3.501633
"639" "Papaverine" "XQYZDYMELSJDRZ-UHFFFAOYSA-N" "COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC" 1.541833
"640" "Paraoxon" "WYMSBXTXOHUIGT-UHFFFAOYSA-N" "CCOP(=O)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-]" 1.021317
"641" "Parecoxib" "TZRHLKRLEZJVIJ-UHFFFAOYSA-N" "CCC(=O)NS(=O)(=O)C1=CC=C(C=C1)C2=C(ON=C2C3=CC=CC=C3)C" 0.98275
"642" "Paroxetine" "AHOUBRCZNHFOSL-YOEHRIQHSA-N" "C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4" 3.0846
"643" "Pazufloxacin" "XAGMUUZPGZWTRP-ZETCQYMHSA-N" "C[C@H]1COC2=C3N1C=C(C(=O)C3=CC(=C2C4(CC4)N)F)C(=O)O" 2.489133
"644" "PD 81723" "KKDKAWKYGCUOGR-UHFFFAOYSA-N" "CC1=C(SC(=C1C(=O)C2=CC(=CC=C2)C(F)(F)F)N)C" 0.9409333
"645" "Pefloxacin" "FHFYDNQZQSQIAI-UHFFFAOYSA-N" "CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CC[NH+](CC3)C)F)C(=O)[O-]" 3.648267
"646" "Pemoline" "NRNCYVBFPDDJNE-UHFFFAOYSA-N" "C1=CC=C(C=C1)C2C(=O)N=C(O2)N" 1.389683
"647" "Penciclovir" "JNTOCHDNEULJHD-UHFFFAOYSA-N" "C1=NC2=C(N1CCC(CO)CO)NC(=NC2=O)N" 6.714483
"648" "Pentoxifylline" "BYPFEZZEUUWMEJ-UHFFFAOYSA-N" "CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C" 1.09295
"649" "Pergolide" "YEHCICAEULNIGD-MZMPZRCHSA-N" "CCCN1C[C@@H](C[C@H]2[C@H]1CC3=CNC4=CC=CC2=C34)CSC" 2.4101
"650" "Perospirone" "FBVFZWUMDDXLLG-HDICACEKSA-N" "C1CC[C@H]2[C@@H](C1)C(=O)N(C2=O)CCCCN3CCN(CC3)C4=NSC5=CC=CC=C54" 2.138833
"651" "Phendimetrazine" "MFOCDFTXLCYLKU-UHFFFAOYSA-N" "CC1C(OCCN1C)C2=CC=CC=C2" 2.5162
"652" "Phenelzine" "RMUCZJUITONUFY-UHFFFAOYSA-N" "C1=CC=C(C=C1)CCNN" 4.446517
"653" "Phenethylacetate" "MDHYEMXUFSJLGV-UHFFFAOYSA-N" "CC(=O)OCCC1=CC=CC=C1" 1.021767
"654" "Phenethylamine" "BHHGXPLMPWCGHP-UHFFFAOYSA-N" "C1=CC=C(C=C1)CCN" 4.868883
"655" "Phenylacetaldehyde" "DTUQWGWMVIHBKE-UHFFFAOYSA-N" "C1=CC=C(C=C1)CC=O" 5.395233
"656" "Phenylacetylglutamine" "JFLIEFSWGNOPJJ-JTQLQIEISA-N" "C1=CC=C(C=C1)CC(=O)N[C@@H](CCC(=O)N)C(=O)O" 5.981383
"657" "Phenylacetylglycine" "UTYVDVLMYQPLQB-UHFFFAOYSA-N" "C1=CC=C(C=C1)CC(=O)NCC(=O)O" 2.879133
"658" "Phenylalanine" "COLNVLDHVKWLRT-QMMMGPOBSA-N" "C1=CC=C(C=C1)C[C@@H](C(=O)O)N" 6.864067
"659" "Phenylethanolamine" "ULSIYEODSMZIPX-UHFFFAOYSA-N" "C1=CC=C(C=C1)C(CN)O" 5.506067
"660" "Phenylphosphoric acid" "CMPQUABWPXYYSH-UHFFFAOYSA-N" "C1=CC=C(C=C1)OP(=O)(O)O" 7.051167
"661" "Phenylpropanolamine" "DLNKOYKMWOXYQA-UHFFFAOYSA-N" "CC(C(C1=CC=CC=C1)O)N" 5.294683
"662" "Phloretin" "VGEREEWJJVICBM-UHFFFAOYSA-N" "C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O" 1.504883
"663" "Phlorobenzophenone" "CPEXFJVZFNYXGU-UHFFFAOYSA-N" "C1=CC=C(C=C1)C(=O)C2=C(C=C(C=C2O)O)O" 1.344817
"664" "Phloroglucinol" "QCDYQQDYXPDABM-UHFFFAOYSA-N" "C1=C(C=C(C=C1O)O)O" 1.147783
"665" "Phosphocholine" "YHHSONZFOIEMCP-UHFFFAOYSA-O" "C[N+](C)(C)CCOP(=O)(O)O" 9.190617
"666" "Phosphoenolpyruvic acid" "DTBNBXWJWCWCIK-UHFFFAOYSA-N" "C=C(C(=O)[O-])OP(=O)([OH2+])O" 9.05005
"667" "Phosphonoacetic acid" "XUYJLQHKOGNDPB-UHFFFAOYSA-N" "C(C(=O)O)P(=O)(O)O" 9.72955
"668" "Phosphotyrosine" "DCWXELXMIBXGTH-UHFFFAOYSA-N" "C1=CC(=CC=C1CC(C(=O)O)N)OP(=O)(O)O" 9.721867
"669" "Phthalic acid" "XNGIFLGASWRNHJ-UHFFFAOYSA-N" "C1=CC=C(C(=C1)C(=O)O)C(=O)O" 1.153717
"670" "Physostigmine" "PIJVFDBKTWXHHD-HIFRSBDPSA-N" "C[C@@]12CCN([C@@H]1N(C3=C2C=C(C=C3)OC(=O)NC)C)C" 3.1704
"671" "Phytosphingosine" "AERBNCYCJBRYDG-KSZLIROESA-N" "CCCCCCCCCCCCCC[C@H]([C@H]([C@H](CO)N)O)O" 5.178367
"672" "Picrotin" "RYEFFICCPKWYML-QCGISDTRSA-N" "C[C@@]12[C@H]3[C@H]4[C@H]([C@@H]([C@@]1(C[C@@H]5[C@]2(O5)C(=O)O3)O)C(=O)O4)C(C)(C)O" 1.214517
"673" "Pidotimod" "UUTKICFRNVKFRG-WDSKDSINSA-N" "C1CC(=O)N[C@@H]1C(=O)N2CSC[C@H]2C(=O)O" 7.30295
"674" "Pilocarpine" "QCHFTSOMWOSFHM-WPRPVWTQSA-N" "CC[C@H]1[C@H](COC1=O)CC2=CN=CN2C" 2.2283
"675" "Pinacidil" "IVVNZDGDKPTYHK-UHFFFAOYSA-N" "CC(C(C)(C)C)N=C(NC#N)NC1=CC=NC=C1" 1.487183
"676" "Pioglitazone" "HYAFETHFCAUJAY-UHFFFAOYSA-N" "CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3" 1.113417
"677" "Pipecolic acid" "HXEACLLIILLPRG-UHFFFAOYSA-N" "C1CC[NH2+]C(C1)C(=O)[O-]" 7.669567
"678" "Piperine" "MXXWOMGUGJBKIW-YPCIICBESA-N" "C1CCN(CC1)C(=O)/C=C/C=C/C2=CC3=C(C=C2)OCO3" 1.095333
"679" "Pirenperone" "HXCNRYXBZNHDNE-UHFFFAOYSA-N" "CC1=C(C(=O)N2C=CC=CC2=N1)CCN3CCC(CC3)C(=O)C4=CC=C(C=C4)F" 3.501117
"680" "Piroxicam" "QYSPLQLAKJAUJT-UHFFFAOYSA-N" "CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3" 1.01845
"681" "Pitavastatin" "VGYFMXBACGZSIL-MCBHFWOFSA-N" "C1CC1C2=NC3=CC=CC=C3C(=C2/C=C/[C@H](C[C@H](CC(=O)O)O)O)C4=CC=C(C=C4)F" 1.360333
"682" "Pizotifen" "FIADGNVRKBPQEU-UHFFFAOYSA-N" "CN1CCC(=C2C3=C(CCC4=CC=CC=C42)SC=C3)CC1" 2.334633
"683" "Pramipexole" "FASDKYOPVNHBLU-ZETCQYMHSA-N" "CCCN[C@H]1CCC2=C(C1)SC(=N2)N" 5.698483
"684" "Prazepam" "MWQCHHACWWAQLJ-UHFFFAOYSA-N" "C1CC1CN2C(=O)CN=C(C3=C2C=CC(=C3)Cl)C4=CC=CC=C4" 1.0742
"685" "Prazosin" "IENZQIKPVFGBNW-UHFFFAOYSA-N" "COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC" 3.745483
"686" "Prochlorperazine" "WIKYUJGCLQQFNW-UHFFFAOYSA-N" "CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl" 2.557667
"687" "Progesterone" "RJKFOVLPORLFTN-LEKSSAKUSA-N" "CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C" 0.96805
"688" "Proline-hydroxyproline" "ONPXCLZMBSJLSP-CSMHCCOUSA-N" "C1C[C@H]([NH2+]C1)C(=O)N2C[C@@H](C[C@H]2C(=O)[O-])O" 8.528116
"689" "Proline" "ONIBWKKTOPOVIA-BYPYZUCNSA-N" "C1C[C@H]([NH2+]C1)C(=O)[O-]" 7.67205
"690" "Propanil" "LFULEKSKNZEWOE-UHFFFAOYSA-N" "CCC(=O)NC1=CC(=C(C=C1)Cl)Cl" 1.079283
"691" "Propionylcarnitine" "UFAHZIUFPNSHSL-UHFFFAOYSA-N" "CCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C" 6.556133
"692" "Propoxyphene" "XLMALTXPSGQGBX-GCJKJVERSA-N" "CCC(=O)O[C@](CC1=CC=CC=C1)(C2=CC=CC=C2)[C@H](C)CN(C)C" 2.006683
"693" "Pterostilbene" "VLEUZFDZJKSGMX-ONEGZZNKSA-N" "COC1=CC(=CC(=C1)/C=C/C2=CC=C(C=C2)O)OC" 0.9815
"694" "Purine" "KDCGOANMDULRCW-UHFFFAOYSA-N" "C1=C2C(=NC=N1)N=CN2" 2.444633
"695" "Putrescine" "KIDHWZJUCRJVML-UHFFFAOYSA-N" "C(CCN)CN" 9.204683
"696" "Pyrafluefen-ethyl" "APTZNLHMIGJTEW-UHFFFAOYSA-N" "CCOC(=O)COC1=C(C=C(C(=C1)C2=NN(C(=C2Cl)OC(F)F)C)F)Cl" 1.019867
"697" "Pyridine" "JUJWROOIHBZHMG-UHFFFAOYSA-N" "C1=CC=NC=C1" 6.634367
"698" "Pyridoxal-5-phosphate" "NGVDGCNFYWLIFO-UHFFFAOYSA-N" "CC1=NC=C(C(=C1O)C=O)COP(=O)(O)O" 7.7044
"699" "Pyridoxamine" "NHZMQXZHNVQTQA-UHFFFAOYSA-N" "CC1=NC=C(C(=C1O)CN)CO" 7.988317
"700" "Pyridoxine" "LXNHXLLTXMVWPM-UHFFFAOYSA-N" "CC1=NC=C(C(=C1O)CO)CO" 3.7783
"701" "Pyroglutamic acid" "ODHCTXKNWHHXJC-VKHMYHEASA-N" "C1CC(=O)N[C@@H]1C(=O)O" 8.7083
"702" "Quetiapine" "URKOMYMAXPYINW-UHFFFAOYSA-N" "C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42" 2.535583
"703" "Quinolinic acid" "GJAWHXHKYYXBSV-UHFFFAOYSA-N" "C1=CC(=C(N=C1)C(=O)O)C(=O)O" 2.156667
"704" "Rabeprazole" "YREYEVIYCVEVJK-UHFFFAOYSA-N" "CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCCCOC" 2.441183
"705" "Racecadotril" "ODUOJXZPIYUATO-UHFFFAOYSA-N" "CC(=O)SCC(CC1=CC=CC=C1)C(=O)NCC(=O)OCC2=CC=CC=C2" 0.9464333
"706" "Raclopride" "WAOQONBSWFLFPE-VIFPVBQESA-N" "CCN1CCC[C@H]1CNC(=O)C2=C(C(=CC(=C2OC)Cl)Cl)O" 2.108867
"707" "Raltitrexed" "IVTVGDXNLFLDRM-HNNXBMFYSA-N" "CC1=NC(=O)C2=C(N1)C=CC(=C2)CN(C)C3=CC=C(S3)C(=O)N[C@@H](CCC(=O)O)C(=O)O" 7.351783
"708" "Ramipril" "HDACQVRGBOVJII-JBDAPHQKSA-N" "CCOC(=O)[C@H](CCC1=CC=CC=C1)[NH2+][C@@H](C)C(=O)N2[C@H]3CCC[C@H]3C[C@H]2C(=O)[O-]" 1.401933
"709" "Ranitidine" "VMXUWOKSQNHOCA-UKTHLTGXSA-N" "CN/C(=C\[N+](=O)[O-])/NCCSCC1=CC=C(O1)CN(C)C" 5.181
"710" "Ranolazine" "XKLMZUWKNUAPSZ-UHFFFAOYSA-N" "CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CC(COC3=CC=CC=C3OC)O" 2.7898
"711" "Remacemide" "YSGASDXSLKIKOD-UHFFFAOYSA-N" "CC(CC1=CC=CC=C1)(C2=CC=CC=C2)NC(=O)CN" 4.410767
"712" "Repaglinide" "FAEKWTJYAYMJKF-QHCPKHFHSA-N" "CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O" 1.008483
"713" "Resveratrol" "LUKBXSAWLPMMSZ-OWOJBTEDSA-N" "C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O" 1.414983
"714" "Retinoic acid" "SHGAZHPCJJPHSC-YCNIQYBTSA-N" "CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)O)/C)/C" 1.11095
"715" "Riboflavin" "AUNGANRZJHBGPY-SCRDCRAPSA-N" "CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO)O)O)O" 5.995117
"716" "Rifabutin" "ATEBXHFBFRCZMA-VXTBVIBXSA-N" "C[C@H]1/C=C/C=C(\C(=O)NC2=C3C(=NC4(N3)CCN(CC4)CC(C)C)C5=C6C(=C(C(=C5C2=O)O)C)O[C@@](C6=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)/C" 2.758633
"717" "Rifapentine" "RISDZDVHYCURHD-XVNCQLTDSA-N" "C[C@H]1C=CC=C(C(=O)NC\2=C(C3=C(C(=C4C(=C3C(=O)/C2=C\NN5CCN(CC5)C6CCCC6)C(=O)[C@](O4)(OC=C[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C" 1.810533
"718" "Rifaximin" "NZCRJKRKKOLAOJ-IIBMFGDOSA-N" "C[C@H]1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(OC=C[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C" 1.181533
"719" "Riluzole" "FTALBRSUTCGOEG-UHFFFAOYSA-N" "C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N" 1.030467
"720" "Rimcazole" "GUDVQJXODNJRIJ-CALCHBBNSA-N" "C[C@@H]1CN(C[C@@H](N1)C)CCCN2C3=CC=CC=C3C4=CC=CC=C42" 2.87315
"721" "Risperidone" "RAPZEAPATHNIPO-UHFFFAOYSA-N" "CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F" 3.5227
"722" "Ritonavir" "NCDNCNXCDXHOMX-XGKFQTDJSA-N" "CC(C)C1=NC(=CS1)CN(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC2=CC=CC=C2)C[C@@H]([C@H](CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O" 1.154467
"723" "Rizatriptan" "ULFRLSNUDGIQQP-UHFFFAOYSA-N" "CN(C)CCC1=CNC2=C1C=C(C=C2)CN3C=NC=N3" 5.111017
"724" "Rolipram" "HJORMJIFDVBMOB-UHFFFAOYSA-N" "COC1=C(C=C(C=C1)C2CC(=O)NC2)OC3CCCC3" 1.11655
"725" "Ropivacaine" "ZKMNUMMKYBVTFN-HNNXBMFYSA-N" "CCCN1CCCC[C@H]1C(=O)NC2=C(C=CC=C2C)C" 2.417117
"726" "Rosigltazone" "YASAKCUCGLMORW-UHFFFAOYSA-N" "CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3" 1.236767
"727" "Roxane" "SMTZFNFIKUPEJC-UHFFFAOYSA-N" "CC(=O)OCC(=O)NCCCOC1=CC=CC(=C1)CN2CCCCC2" 3.006217
"728" "RU 24969" "KRVMLPUDAOWOGN-UHFFFAOYSA-N" "COC1=CC2=C(C=C1)NC=C2C3=CCNCC3" 4.61065
"729" "Rufloxacin" "NJCJBUHJQLFDSW-UHFFFAOYSA-N" "CN1CCN(CC1)C2=C(C=C3C4=C2SCCN4C=C(C3=O)C(=O)O)F" 4.653934
"730" "Rutin" "IKGXIBQEEMLURG-NVPNHPEKSA-N" "C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O" 6.60405
"731" "S-Adenosyl-homocysteine" "ZJUKTBDSGOFHSH-WFMPWKQPSA-N" "C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](C(=O)O)N)O)O" 8.703083
"732" "S-Adenosyl-methionine" "MEFKEPWMEQBLKI-AIRLBKTGSA-N" "C[S+](CC[C@@H](C(=O)[O-])N)C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)O" 9.699083
"733" "Salmeterol" "GIIZNNXWQWCKIB-UHFFFAOYSA-N" "C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O" 4.74815
"734" "Saquinavir" "QWAXKHKRTORLEM-UGJKXSETSA-N" "CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@H]([C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC(=O)N)NC(=O)C4=NC5=CC=CC=C5C=C4)O" 2.851017
"735" "Sarcosine" "FSYKKLYZXJSNPZ-UHFFFAOYSA-N" "CNCC(=O)O" 7.822667
"736" "SB 205607" "LEPBHAAYNPPRRA-WMZHIEFXSA-N" "CN1CC[C@@]2(CC3=NC4=CC=CC=C4C=C3C[C@H]2C1)C5=CC(=CC=C5)O" 5.113383
"737" "Scopolamine" "STECJAGHUSJQJN-PMFPHFEJSA-N" "CN1C2CC(CC1C3C2O3)OC(=O)[C@H](CO)C4=CC=CC=C4" 3.74825
"738" "Scopoletin" "RODXRVNMMDRFIK-UHFFFAOYSA-N" "COC1=C(C=C2C(=C1)C=CC(=O)O2)O" 1.160367
"739" "Secnidazole" "KPQZUUQMTUIKBP-UHFFFAOYSA-N" "CC1=NC=C(N1CC(C)O)[N+](=O)[O-]" 1.1193
"740" "Selegiline" "MEZLKOACVSPNER-GFCCVEGCSA-N" "C[C@H](CC1=CC=CC=C1)N(C)CC#C" 1.478767
"741" "Serine" "MTCFGRXMJLQNBG-REOHCLBHSA-N" "C([C@@H](C(=O)O)N)O" 8.64635
"742" "Sertraline" "VGKDLMBJGBXTGI-SJCJKPOMSA-N" "CN[C@H]1CC[C@H](C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl" 2.671083
"743" "Sibutramine" "UNAANXDKBXWMLN-UHFFFAOYSA-N" "CC(C)CC(C1(CCC1)C2=CC=C(C=C2)Cl)N(C)C" 1.8571
"744" "Sinapic acid" "PCMORTLOPMLEFB-ONEGZZNKSA-N" "COC1=CC(=CC(=C1O)OC)/C=C/C(=O)O" 1.407217
"745" "SkF 83566" "XFTVOHWWEQGXLS-UHFFFAOYSA-N" "CN1CCC2=CC(=C(C=C2C(C1)C3=CC=CC=C3)O)Br" 2.914967
"746" "Sorbitol-6-phosphate" "GACTWZZMVMUKNG-SLPGGIOYSA-N" "C([C@@H]([C@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O)O)O" 9.748966
"747" "Sotalol" "ZBMZVLHSJCTVON-UHFFFAOYSA-N" "CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O" 4.87385
"748" "Spermine" "PFNFFQXMRSDOHW-UHFFFAOYSA-N" "C(CCNCCCN)CNCCCN" 7.243866
"749" "SR 57227A" "WPVVMKYQOMJPIN-UHFFFAOYSA-N" "C1CN(CCC1N)C2=NC(=CC=C2)Cl" 4.847784
"750" "Stanozolol" "LKAJKIOFIWVMDJ-IYRCEVNGSA-N" "C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(CC5=C(C4)NN=C5)C" 1.194733
"751" "Stavudine" "XNKLLVCARDGLGL-JGVFFNPUSA-N" "CC1=CN(C(=O)NC1=O)[C@H]2C=C[C@H](O2)CO" 1.615067
"752" "Styrene" "PPBRXRYQALVLMV-UHFFFAOYSA-N" "C=CC1=CC=CC=C1" 8.74415
"753" "Sumatriptan" "KQKPFRSPSRPDEB-UHFFFAOYSA-N" "CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C" 4.307233
"754" "Synephrine" "YRCWQPVGYLYSOX-UHFFFAOYSA-N" "CNCC(C1=CC=C(C=C1)O)O" 5.672067
"755" "Tacrine" "YLJREFDVOIBQDA-UHFFFAOYSA-N" "C1CCC2=NC3=CC=CC=C3C(=C2C1)N" 3.86265
"756" "Tacrolimus" "QJJXYPPXXYFBGM-LFZNUXCKSA-N" "C[C@@H]1C[C@@H]([C@@H]2[C@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@@H]([C@H](CC(=O)[C@@H](/C=C(/C1)\C)CC=C)O)C)/C(=C/[C@@H]4CC[C@H]([C@@H](C4)OC)O)/C)O)C)OC)OC" 1.0684
"757" "Taldalafil" "WOXKDUGGOYFFRN-IIBYNOLFSA-N" "CN1CC(=O)N2[C@@H](C1=O)CC3=C([C@H]2C4=CC5=C(C=C4)OCO5)NC6=CC=CC=C36" 1.1903
"758" "Targinine" "NTNWOCRCBQPEKQ-YFKPBYRVSA-N" "CN=C(N)NCCC[C@@H](C(=O)O)N" 9.118834
